timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-10-20T11:20:25,codecarbon,a723db6a-5ca8-4a89-a9cc-9d5eb8e3ecc9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.647804740816355,0.0002042875087969,2.362304826712369e-05,42.5,305.4982052157755,11.628275871276855,0.0001020896503468,0.0007298425283153,2.7903540992171576e-05,0.0008598357196543,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-20T11:20:52,codecarbon,d0fa3c8f-980e-4363-9c54-fe532a31c0ef,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0464376509189605,3.367439146847325e-07,7.25152775863689e-06,42.5,63.84379178712248,11.628275871276855,5.468522741769751e-07,7.377783646234093e-07,1.3270734690068974e-07,1.417337985701074e-06,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-20T11:21:01,codecarbon,d0fa3c8f-980e-4363-9c54-fe532a31c0ef,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.685678182169795,0.0002056777935989,2.3680107561573896e-05,42.5,306.1641279434712,11.628275871276855,0.0001025368632373,0.0007351266992117,2.8023795126382022e-05,0.0008656873575754,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:01:06,codecarbon,32abc631-6b68-442c-a456-b8aefbbc84a0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0478112325072288,2.6718697076045106e-07,5.588372370866063e-06,42.5,35.40913368599929,11.628275871276855,5.629224211184516e-07,4.241669842031115e-07,1.3748694611074676e-07,1.1245763514323098e-06,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:01:10,codecarbon,32abc631-6b68-442c-a456-b8aefbbc84a0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.293895063921809,9.127206322056548e-05,2.125623981532575e-05,42.5,270.90739660457206,11.628275871276855,5.068924190321316e-05,0.0003196324779111,1.3837745567342647e-05,0.0003841594653816,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:01:26,codecarbon,35f64d22-566c-498d-a806-23f0f71570bc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0482739098370075,5.154351639044999e-07,1.067730303273176e-05,42.5,119.40052196040112,11.628275871276855,5.685628314192096e-07,1.460556731558427e-06,1.403207894986987e-07,2.169440352476335e-06,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:01:32,codecarbon,6e329515-b794-4259-a5cf-eadf98905a8b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0449154302477836,2.0974907609046322e-07,4.669866790395783e-06,42.5,20.170539305975343,11.628275871276855,5.28914531848083e-07,2.255557376429352e-07,1.283529087304617e-07,8.828231782214798e-07,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:01:36,codecarbon,6e329515-b794-4259-a5cf-eadf98905a8b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.167931186035276,9.081723161066758e-05,2.1789522800892747e-05,42.5,279.1518310593807,11.628275871276855,4.920242874520935e-05,0.0003196113668053,1.3431306750746258e-05,0.0003822451023013,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:01:48,codecarbon,5a53a9f7-134f-4a1b-9689-53bb5ea902ab,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0466674454510211,1.6280668507823673e-07,3.488656460725003e-06,42.5,0.0,11.628275871276855,5.496993065915174e-07,0.0,1.355457387524872e-07,6.852450453440047e-07,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:01:53,codecarbon,5a53a9f7-134f-4a1b-9689-53bb5ea902ab,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.163618260994554,9.067995113268596e-05,2.177912225580101e-05,42.5,279.3118984497005,11.628275871276855,4.915139706572519e-05,0.0003190969219701,1.3418976725618508e-05,0.0003816672957615,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
